0.0, 
0.004166666666666666, 
0.008333333333333331, 
0.11666666666666659, 
-0.12291666666666679, 
-0.12291666666666679, 
-0.11666666666666681, 
-0.11250000000000016, 
-0.1083333333333335, 
-0.05625000000000013, 
-0.050000000000000155, 
-0.045833333333333504, 
-0.04166666666666685, 
-0.039583333333333526, 
0.08333333333333326, 
0.09375, 
0.09791666666666665, 
0.09791666666666665, 
0.09791666666666665, 
0.09791666666666665, 
0.05624999999999991, 
0.05833333333333335, 
0.05833333333333335, 
0.060416666666666785, 
0.06458333333333344, 
0.06875000000000009, 
0.11041666666666683, 
0.11041666666666683, 
0.11041666666666683, 
0.12291666666666679, 
-0.12291666666666656, 
-0.09999999999999987, 
-0.09791666666666643, 
-0.09583333333333299, 
-0.09583333333333299, 
4.440892098500626e-16, 
0.002083333333333881, 
0.020833333333333925, 
0.09375000000000067, 
0.0958333333333341, 
0.10833333333333406, 
-0.12499999999999933, 
-0.06666666666666599, 
-0.06458333333333255, 
-0.05208333333333237, 
0.008333333333334636, 
0.01250000000000151, 
0.027083333333334902, 
0.0666666666666682, 
0.07500000000000151, 
0.07916666666666838, 
0.09583333333333499, 
0.1041666666666683, 
0.11666666666666847, 
-0.12291666666666501, 
-0.08124999999999849, 
-0.08124999999999849, 
-0.06249999999999867, 
0.052083333333334814, 
0.07500000000000151, 
0.08333333333333481, 
0.08541666666666803, 
-0.11041666666666528, 
-0.0979166666666651, 
-0.08749999999999858, 
-0.08749999999999858, 
-0.07708333333333206, 
-0.06666666666666554, 
-0.04583333333333206, 
-0.03333333333333188, 
-0.022916666666665364, 
-0.022916666666665364, 
-0.022916666666665364, 
-0.008333333333331971, 
0.006250000000001421, 
0.045833333333334725, 
0.04791666666666794, 
0.052083333333334814, 
0.05416666666666803, 
0.06041666666666812, 
0.0729166666666683, 
0.0812500000000016, 
-0.10208333333333153, 
-0.09374999999999822, 
-0.052083333333331705, 
-0.0354166666666651, 
-0.02291666666666492, 
-0.02291666666666492, 
-0.020833333333331705, 
-0.0041666666666650976, 
1.7763568394002505e-15, 
0.014583333333335169, 
0.020833333333335258, 
0.027083333333335347, 
0.033333333333335435, 
0.04791666666666883, 
0.07708333333333561, 
0.08541666666666892, 
0.091666666666669, 
0.1062500000000024, 
-0.12291666666666412, 
-0.12291666666666412, 
-0.06041666666666412, 
-0.0499999999999976, 
-0.04583333333333073, 
-0.037499999999997424, 
-0.031249999999997335, 
-0.02708333333333046, 
0.0020833333333363235, 
0.0458333333333365, 
0.06458333333333632, 
0.0687500000000032, 
0.0916666666666699, 
0.1000000000000032, 
0.1083333333333365, 
0.11875000000000302, 
-0.09166666666666368, 
-0.07499999999999707, 
-0.07291666666666385, 
-0.04583333333333073, 
-0.041666666666663854, 
-0.03749999999999698, 
-0.033333333333330106, 
-0.018749999999996714, 
-0.0166666666666635, 
-0.004166666666663321, 
0.0041666666666699825, 
0.018750000000003375, 
0.03125000000000355, 
0.04166666666667007, 
0.043750000000003286, 
0.0458333333333365, 
0.0458333333333365, 
0.054166666666669805, 
0.060416666666669894, 
0.07291666666667007, 
0.12083333333333668, 
0.1229166666666699, 
-0.09999999999999698, 
-0.08333333333333037, 
-0.07291666666666385, 
-0.07291666666666385, 
-0.06666666666666377, 
-0.02708333333333046, 
-0.024999999999997247, 
-0.014583333333330728, 
0.06041666666666945, 
0.06666666666666954, 
0.06875000000000275, 
0.07708333333333606, 
0.10208333333333597, 
0.10833333333333606, 
0.12291666666666945, 
-0.06874999999999742, 
-0.06666666666666421, 
-0.058333333333330906, 
-0.05624999999999769, 
-0.0499999999999976, 
-0.04374999999999751, 
-0.02499999999999769, 
-0.020833333333330817, 
-0.012499999999997513, 
-0.012499999999997513, 
0.010416666666669183, 
0.0666666666666691, 
0.07291666666666918, 
-0.1041666666666643, 
-0.020833333333330817, 
-0.006249999999997424, 
0.008333333333335524, 
0.02916666666666856, 
0.031250000000001776, 
0.04166666666666874, 
0.08958333333333535, 
0.09375000000000178, 
-0.12499999999999822, 
-0.12499999999999822, 
-0.11041666666666483, 
-0.10208333333333108, 
-0.09999999999999787, 
-0.09791666666666465, 
-0.06874999999999787, 
-0.01666666666666483, 
-0.012499999999998401, 
-0.0020833333333314386, 
0.006250000000002309, 
0.018750000000002487, 
0.039583333333335524, 
0.05625000000000213, 
0.06875000000000231, 
0.07708333333333606, 
0.10208333333333641, 
0.11041666666667016, 
0.1166666666666698, 
-0.10416666666666341, 
-0.09374999999999645, 
-0.09166666666666323, 
-0.09166666666666323, 
-0.08124999999999627, 
-0.07916666666666305, 
-0.04166666666666341, 
-0.03333333333332966, 
0.0083333333333373, 
0.01250000000000373, 
0.01666666666667016, 
0.025000000000003908, 
0.03541666666667087, 
0.04375000000000462, 
0.060416666666671226, 
0.06666666666667087, 
0.07291666666667052, 
0.07708333333333695, 
0.1000000000000032, 
0.10416666666666963, 
-0.11249999999999716, 
-0.10624999999999751, 
-0.09583333333333055, 
-0.09374999999999734, 
-0.09166666666666412, 
-0.07083333333333108, 
-0.04374999999999751, 
-0.03958333333333108, 
-0.006249999999997868, 
-0.006249999999997868, 
0.008333333333335524, 
0.031250000000001776, 
0.047916666666668384, 
0.06875000000000142, 
0.08333333333333481, 
0.11458333333333481, 
0.12291666666666856, 
-0.10833333333333162, 
-0.1062499999999984, 
-0.10208333333333197, 
-0.08541666666666536, 
-0.08333333333333215, 
-0.03958333333333197, 
-0.027083333333331794, 
-0.027083333333331794, 
-0.0062499999999987566, 
0.06458333333333499, 
0.06875000000000142, 
0.06875000000000142, 
0.06875000000000142, 
0.09375000000000178, 
0.10416666666666874, 
0.12083333333333535, 
-0.12291666666666501, 
-0.11458333333333126, 
-0.10624999999999751, 
-0.09791666666666377, 
-0.08124999999999716, 
-0.07708333333333073, 
-0.0729166666666643, 
-0.031249999999997335, 
-0.027083333333330906, 
-0.027083333333330906, 
0.10000000000000231, 
0.10208333333333552, 
0.10625000000000195, 
0.12083333333333535, 
-0.0729166666666643, 
-0.07083333333333108, 
-0.06666666666666465, 
-0.027083333333330906, 
-0.02499999999999769, 
-0.012499999999997513, 
0.03333333333333588, 
0.039583333333335524, 
0.05000000000000249, 
0.06875000000000231, 
0.07083333333333552, 
0.08125000000000249, 
0.1145833333333357, 
0.1145833333333357, 
-0.12291666666666412, 
-0.12291666666666412, 
-0.1041666666666643, 
-0.08333333333333126, 
-0.07916666666666483, 
-0.0749999999999984, 
-0.008333333333331971, 
-0.004166666666665542, 
0.012500000000001066, 
0.1104166666666675, 
0.11458333333333393, 
-0.1229166666666659, 
-0.10624999999999929, 
-0.07499999999999929, 
-0.06874999999999964, 
-0.05416666666666625, 
-0.04791666666666661, 
-0.03125, 
-0.029166666666666785, 
-0.018749999999999822, 
0.008333333333333748, 
0.012500000000000178, 
0.03541666666666643, 
0.03541666666666643, 
0.041666666666666075, 
0.0604166666666659, 
-0.11458333333333393, 
-0.0958333333333341, 
-0.016666666666667496, 
-0.010416666666667851, 
-0.008333333333334636, 
-0.008333333333334636, 
0.012499999999998401, 
0.041666666666665186, 
0.0437499999999984, 
0.07083333333333197, 
0.07916666666666572, 
0.10624999999999929, 
0.11041666666666572, 
0.12083333333333268, 
