0.0, 
0.04583333333333339, 
0.012499999999999956, 
0.05625000000000013, 
-0.08125000000000004, 
-0.08958333333333335, 
-0.07291666666666674, 
0.08333333333333326, 
0.09999999999999987, 
0.08333333333333326, 
0.06458333333333344, 
0.014583333333333393, 
0.020833333333333925, 
0.008333333333333748, 
-0.020833333333333037, 
0.006250000000000533, 
0.010416666666666963, 
0.052083333333333925, 
0.006250000000000533, 
0.01458333333333428, 
0.006250000000000533, 
0.016666666666667496, 
-0.031249999999999112, 
-0.024999999999999467, 
-0.06874999999999964, 
-0.05624999999999947, 
-0.0770833333333325, 
-0.06874999999999876, 
0.12291666666666767, 
-0.11041666666666572, 
-0.09999999999999876, 
0.11875000000000124, 
-0.08541666666666536, 
0.1125000000000016, 
-0.12499999999999822, 
0.03750000000000142, 
0.06458333333333499, 
0.10625000000000195, 
0.07291666666666874, 
0.11250000000000249, 
0.06041666666666945, 
0.06458333333333588, 
-0.006249999999997868, 
0.010416666666668739, 
0.02500000000000213, 
0.039583333333335524, 
-0.006249999999997868, 
0.004166666666669094, 
0.027083333333335347, 
-0.049999999999998046, 
-0.014583333333331616, 
0.0187500000000016, 
-0.08124999999999805, 
-0.07083333333333108, 
-0.058333333333330906, 
0.03333333333333588, 
0.04166666666666963, 
0.0020833333333358794, 
0.004166666666669094, 
-0.0708333333333302, 
-0.04999999999999627, 
-0.035416666666663765, 
-0.03333333333333055, 
-0.01458333333332984, 
-0.09374999999999734, 
-0.07291666666666341, 
-0.06666666666666377, 
-0.062499999999997335, 
0.1166666666666698, 
-0.11458333333332948, 
-0.11249999999999627, 
-0.08958333333332913, 
0.1020833333333373, 
0.1020833333333373, 
-0.12083333333332913, 
-0.11249999999999627, 
0.07500000000000373, 
0.07708333333333695, 
0.08125000000000338, 
-0.08749999999999591, 
-0.01874999999999627, 
-0.004166666666663765, 
0.006250000000002309, 
0.0500000000000016, 
-0.09374999999999911, 
-0.06666666666666554, 
-0.06458333333333233, 
-0.05833333333333268, 
-0.04999999999999982, 
0.08124999999999982, 
0.08749999999999947, 
0.08749999999999947, 
0.10416666666666696, 
-0.012500000000000178, 
-0.010416666666666963, 
0.010416666666667851, 
0.01458333333333428, 
-0.09166666666666501, 
-0.08541666666666536, 
-0.07083333333333286, 
-0.010416666666666075, 
0.11666666666666714, 
-0.11249999999999893, 
-0.09583333333333144, 
-0.05208333333333215, 
-0.05208333333333215, 
0.03333333333333499, 
0.043750000000001066, 
0.06041666666666856, 
0.10833333333333606, 
0.11250000000000249, 
-0.0416666666666643, 
-0.031249999999998224, 
-0.018749999999998934, 
-0.014583333333332504, 
-0.006249999999999645, 
0.033333333333333215, 
-0.0625, 
-0.056250000000000355, 
-0.05000000000000071, 
-0.04583333333333428, 
0.0895833333333318, 
0.1083333333333325, 
0.11041666666666572, 
-0.1104166666666675, 
-0.09166666666666679, 
0.0625, 
0.08125000000000071, 
0.08125000000000071, 
0.08958333333333357, 
0.09999999999999964, 
-0.02708333333333357, 
-0.006249999999999645, 
0.010416666666667851, 
0.016666666666667496, 
-0.11666666666666536, 
-0.10208333333333286, 
-0.09375, 
-0.0791666666666675, 
0.010416666666666075, 
0.03958333333333286, 
0.041666666666666075, 
0.04791666666666572, 
0.058333333333331794, 
0.06458333333333144, 
-0.010416666666667851, 
0.0041666666666646535, 
0.014583333333330728, 
0.03749999999999787, 
0.04583333333333073, 
0.04999999999999716, 
0.06458333333332966, 
0.09583333333332966, 
-0.03541666666666998, 
-0.0062500000000031974, 
0.03333333333332966, 
0.12291666666666323, 
-0.12083333333333712, 
-0.1000000000000032, 
-0.05000000000000249, 
0.04999999999999716, 
0.06458333333332966, 
0.07291666666666252, 
-0.12291666666667034, 
-3.552713678800501e-15, 
0.004166666666662877, 
0.004166666666662877, 
0.006249999999996092, 
0.012499999999995737, 
0.03333333333332966, 
0.03958333333332931, 
0.04374999999999574, 
0.05416666666666181, 
0.0666666666666611, 
0.07708333333332718, 
0.11666666666666003, 
0.1249999999999929, 
-0.07083333333333997, 
-0.03333333333334032, 
-0.00625000000000675, 
-0.00625000000000675, 
0.041666666666660745, 
0.060416666666661456, 
0.060416666666661456, 
0.10624999999999396, 
-0.052083333333339255, 
-0.01875000000000604, 
-0.01458333333333961, 
0.02916666666665968, 
0.03333333333332611, 
0.03749999999999254, 
0.058333333333326465, 
0.058333333333326465, 
0.0812499999999936, 
0.1124999999999936, 
-0.08750000000000568, 
-0.06458333333333854, 
-0.05416666666667247, 
-0.05416666666667247, 
-0.052083333333339255, 
0.09166666666666146, 
0.10833333333332895, 
-0.1166666666666707, 
-0.10208333333333819, 
-0.10000000000000497, 
-0.10000000000000497, 
-0.08750000000000568, 
-0.07916666666667282, 
0.03124999999999467, 
0.056249999999995026, 
0.06249999999999467, 
0.08749999999999503, 
0.08958333333332824, 
-0.07500000000000462, 
-0.06250000000000533, 
-0.0583333333333389, 
-0.025000000000005684, 
0.00833333333332753, 
0.08541666666666003, 
0.11041666666666039, 
-0.10000000000000675, 
-0.10000000000000675, 
-0.0750000000000064, 
-0.052083333333339255, 
-0.047916666666672825, 
-0.035416666666673535, 
-0.02083333333334103, 
0.031249999999992895, 
0.031249999999992895, 
-0.07708333333333961, 
-0.0583333333333389, 
-0.0583333333333389, 
-0.0583333333333389, 
-0.033333333333338544, 
0.08124999999999538, 
0.11249999999999538, 
0.033333333333327886, 
0.037499999999994316, 
0.0666666666666611, 
-0.1062500000000064, 
-0.1062500000000064, 
-0.0937500000000071, 
0.07499999999999218, 
-0.08958333333334068, 
0.043749999999992184, 
0.08749999999999147, 
-0.029166666666675667, 
-0.022916666666676022, 
-0.014583333333343163, 
0.10208333333332398, 
0.12499999999999112, 
-0.11250000000000959, 
0.10416666666665364, 
-0.12083333333334778, 
-0.05833333333334778, 
-0.03750000000001563, 
-1.4210854715202004e-14, 
0.01458333333332007, 
0.02499999999998792, 
0.04374999999998863, 
0.06249999999998934, 
-0.07916666666667638, 
-0.037500000000008527, 
0.039583333333325754, 
0.047916666666658614, 
0.06458333333332433, 
0.06666666666665932, 
0.07291666666666075, 
0.10208333333332575, 
0.11041666666665861, 
-0.09166666666667567, 
-0.08958333333334068, 
-7.105427357601002e-15, 
0.031249999999992895, 
0.052083333333325044, 
0.10624999999999218, 
-0.11875000000000924, 
-0.08541666666667425, 
-0.07291666666667496, 
0.07291666666665719, 
0.07916666666665861, 
-0.022916666666674246, 
0.002083333333324333, 
0.006249999999990763, 
0.052083333333325044, 
0.06666666666665932, 
0.07708333333332718, 
0.0833333333333286, 
-0.07708333333333783, 
