0.0, 
-0.11249999999999982, 
0.12083333333333357, 
0.12291666666666679, 
0.05416666666666625, 
-0.10208333333333375, 
-0.09791666666666732, 
0.05208333333333215, 
-0.10208333333333286, 
-0.05000000000000071, 
0.00416666666666643, 
0.02708333333333357, 
-0.027083333333330017, 
-0.010416666666664298, 
0.02500000000000213, 
0.07083333333333641, 
-0.07499999999999574, 
-0.07291666666666075, 
-0.056249999999995026, 
0.03541666666666998, 
0.014583333333337833, 
0.06250000000000355, 
0.06875000000000497, 
-0.1020833333333293, 
0.0729166666666714, 
-0.1020833333333293, 
-0.06666666666666288, 
-0.06249999999999645, 
-0.11249999999999716, 
-0.08124999999999716, 
-0.06666666666666288, 
0.002083333333338544, 
0.008333333333339965, 
0.07916666666667282, 
0.08333333333333925, 
0.1041666666666714, 
0.11041666666667282, 
0.11666666666667425, 
-0.11874999999999147, 
-0.07708333333332362, 
-0.07291666666665719, 
-0.022916666666656482, 
-0.014583333333323623, 
-0.012499999999988631, 
-0.008333333333322201, 
0.09375000000001066, 
0.09583333333334565, 
-0.09166666666665435, 
0.06666666666668064, 
0.10000000000001563, 
-0.05208333333331794, 
-0.018749999999982947, 
-0.018749999999982947, 
-0.014583333333316517, 
0.027083333333351334, 
0.03541666666668419, 
-0.1020833333333151, 
-0.024999999999980815, 
0.08333333333335347, 
-0.12499999999997868, 
-0.12083333333331225, 
-0.0999999999999801, 
-0.09166666666664725, 
-0.0708333333333151, 
-0.05833333333331581, 
-0.05833333333331581, 
-0.05416666666664938, 
-0.05416666666664938, 
-0.027083333333315807, 
-0.004166666666648666, 
0.1166666666666849, 
0.002083333333352755, 
0.025000000000019895, 
0.06666666666668775, 
0.0770833333333556, 
0.07916666666669059, 
0.09166666666668988, 
0.11250000000002203, 
-0.022916666666645824, 
0.1062500000000206, 
-0.045833333333312964, 
-0.029166666666647245, 
-0.027083333333312254, 
-0.020833333333310833, 
-0.016666666666644403, 
0.014583333333355597, 
0.014583333333355597, 
0.031250000000021316, 
0.039583333333354176, 
0.0770833333333556, 
0.08333333333335702, 
0.12291666666668988, 
