0.0, 
0.050000000000000044, 
0.018749999999999822, 
0.08333333333333304, 
0.03125, 
0.07291666666666696, 
-0.08541666666666625, 
-0.045833333333332504, 
-0.0604166666666659, 
-0.010416666666666075, 
0.03750000000000053, 
0.06250000000000089, 
0.08125000000000071, 
-0.07916666666666572, 
0.06250000000000089, 
0.07083333333333464, 
0.07291666666666785, 
0.07500000000000107, 
0.1104166666666675, 
0.09375000000000089, 
0.0958333333333341, 
0.10625000000000107, 
-0.11874999999999858, 
-0.10416666666666519, 
-0.05624999999999858, 
-0.02083333333333215, 
0.008333333333334636, 
0.01458333333333428, 
0.0958333333333341, 
-0.016666666666666607, 
0.010416666666666963, 
-0.0625, 
0.01458333333333428, 
-0.05833333333333357, 
-0.03333333333333144, 
0.00416666666666643, 
0.0625, 
-0.014583333333330728, 
-0.0020833333333314386, 
0.03333333333333499, 
0.09375, 
-0.02708333333333357, 
0.09166666666666856, 
0.10416666666666785, 
0.11666666666666714, 
-0.125, 
-0.10624999999999929, 
-0.09791666666666643, 
-0.08541666666666714, 
-0.05833333333333357, 
-0.05625000000000213, 
-0.03750000000000142, 
-0.02291666666666714, 
-0.08541666666666714, 
-0.016666666666669272, 
-0.006250000000001421, 
-0.006250000000001421, 
-3.552713678800501e-15, 
0.0020833333333314386, 
-0.05833333333333712, 
-0.014583333333337833, 
-0.05416666666667069, 
0.05416666666666359, 
0.05416666666666359, 
0.07499999999999574, 
0.09374999999999645, 
-0.012500000000002842, 
0.018749999999997158, 
0.02499999999999858, 
0.09791666666666643, 
0.05416666666666714, 
0.08958333333333357, 
0.11666666666666714, 
-0.125, 
0.05624999999999858, 
0.08124999999999716, 
0.09374999999999645, 
0.11041666666666217, 
-0.12083333333333712, 
-0.03958333333333641, 
-0.016666666666669272, 
-0.0041666666666699825, 
0.008333333333329307, 
0.04583333333333073, 
0.06041666666666501, 
0.0625, 
0.07291666666666785, 
0.09583333333333499, 
-0.06874999999999787, 
0.010416666666667851, 
-0.11041666666666572, 
-0.07499999999999929, 
-0.05000000000000071, 
-0.02500000000000213, 
-0.016666666666669272, 
-0.010416666666667851, 
0.02499999999999858, 
0.02499999999999858, 
0.02708333333333357, 
0.04583333333333428, 
-0.04791666666666572, 
-0.02499999999999858, 
-0.01249999999999929, 
0.006250000000001421, 
-0.07916666666666572, 
-0.05000000000000071, 
-0.04166666666666785, 
-0.03333333333333499, 
0.04791666666666572, 
0.05416666666666714, 
0.05625000000000213, 
0.05625000000000213, 
0.05833333333333712, 
-0.002083333333327886, 
0.004166666666673535, 
0.0062500000000085265, 
0.012500000000009948, 
0.016666666666676377, 
-0.014583333333323623, 
-0.012499999999988631, 
-0.004166666666655772, 
-0.004166666666655772, 
-0.0020833333333207804, 
0.0020833333333456494, 
0.006250000000012079, 
-0.04583333333332007, 
-0.04166666666665364, 
-0.03541666666665222, 
-0.03541666666665222, 
-0.03124999999998579, 
-0.02708333333331936, 
0.12291666666667922, 
0.0229166666666778, 
0.10000000000001208, 
-0.07708333333332007, 
-0.06874999999998721, 
-0.06666666666665222, 
-0.06666666666665222, 
-0.05833333333331936, 
-0.04166666666665364, 
-0.01458333333332007, 
0.09583333333334565, 
-0.10416666666665364, 
-0.09791666666665222, 
-0.09583333333331723, 
-0.09374999999998224, 
-0.0895833333333158, 
-0.08541666666664938, 
-0.0708333333333151, 
0.041666666666685614, 
0.045833333333352044, 
0.047916666666687036, 
0.056250000000019895, 
0.060416666666686325, 
0.06250000000002132, 
0.07291666666668917, 
-0.024999999999977263, 
0.06875000000002274, 
0.12083333333335489, 
0.12083333333335489, 
0.12291666666668988, 
-0.11458333333331083, 
-0.11249999999997584, 
0.05833333333335844, 
-0.03333333333330657, 
0.08333333333336057, 
-0.11249999999997229, 
-0.11249999999997229, 
-0.09583333333330657, 
0.03958333333336128, 
0.05833333333336199, 
-0.08541666666663872, 
-0.04374999999997087, 
-0.04374999999997087, 
-0.029166666666636587, 
-0.027083333333301596, 
-0.027083333333301596, 
-0.024999999999966604, 
-0.016666666666633745, 
0.050000000000032685, 
-0.027083333333301596, 
-0.022916666666635166, 
-0.012499999999967315, 
-0.012499999999967315, 
-0.010416666666632324, 
-0.010416666666632324, 
0.010416666666699825, 
-0.12499999999996803, 
0.0020833333333669657, 
0.0020833333333669657, 
0.025000000000034106, 
0.03125000000003553, 
0.03125000000003553, 
0.03541666666670196, 
0.05416666666670267, 
-0.11874999999996305, 
0.05208333333337123, 
-0.08333333333329307, 
0.03541666666670551, 
0.04583333333336981, 
0.047916666666701246, 
-0.08541666666663161, 
-0.006249999999965894, 
0.10833333333336981, 
-0.12499999999996447, 
0.12291666666670409, 
-0.11666666666663161, 
-0.09166666666663303, 
-0.08124999999996874, 
0.006250000000029843, 
0.10000000000002984, 
0.10208333333336128, 
-0.09791666666664156, 
-0.09166666666664014, 
-0.068749999999973, 
0.01666666666669414, 
0.0666666666666913, 
0.087500000000027, 
0.118750000000027, 
-0.03124999999997158, 
-0.004166666666641561, 
0.03125000000002842, 
0.03750000000002984, 
-0.08749999999997016, 
-0.041666666666635876, 
0.11041666666669414, 
-0.09583333333330302, 
0.035416666666698404, 
0.050000000000032685, 
0.0020833333333669657, 
0.050000000000032685, 
0.11250000000003268, 
-0.09791666666663446, 
-0.045833333333298754, 
0.050000000000032685, 
-0.041666666666635876, 
-0.02291666666663872, 
0.0020833333333598603, 
0.02708333333335844, 
0.087500000000027, 
-0.06666666666664156, 
-0.04999999999997584, 
-0.0895833333333087, 
-0.02916666666664014, 
-0.02291666666663872, 
-0.014583333333305859, 
-0.03124999999997158, 
0.03333333333335986, 
0.10625000000002416, 
-0.09583333333331012, 
0.06041666666668988, 
0.09583333333335986, 
-0.10624999999997442, 
0.05000000000002558, 
0.07083333333336128, 
0.08541666666669556, 
-0.11458333333330728, 
-0.099999999999973, 
-0.01874999999997584, 
0.0979166666666913, 
-0.11666666666663872, 
-0.03333333333330302, 
0.052083333333364124, 
0.043750000000031264, 
0.11041666666670125, 
0.016666666666701246, 
0.06041666666670409, 
0.06041666666670409, 
-0.11874999999996305, 
0.03125000000003553, 
-0.004166666666634455, 
0.016666666666701246, 
0.025000000000034106, 
0.11666666666670267, 
0.12083333333337265, 
0.02500000000004121, 
0.04583333333337691, 
0.09791666666671262, 
0.10625000000004547, 
-0.10416666666662167, 
-0.07916666666662309, 
-0.06249999999995737, 
-0.04791666666662309, 
0.008333333333375492, 
0.05416666666670977, 
0.09791666666671262, 
-0.11874999999995595, 
-0.11041666666662309, 
-0.06874999999995879, 
-0.04999999999996163, 
-0.0020833333332959114, 
3.552713678800501e-14, 
0.006250000000036948, 
0.01875000000003979, 
0.03125000000004263, 
0.02708333333337265, 
0.03541666666670551, 
0.06875000000003695, 
0.11458333333337123, 
-0.07708333333329165, 
-0.04791666666662309, 
-0.03749999999995168, 
0.02291666666671688, 
0.08541666666671688, 
-0.12499999999994316, 
-0.11249999999994031, 
-0.0958333333332746, 
-0.10208333333326891, 
-0.09999999999993747, 
-0.09999999999993747, 
-0.0958333333332746, 
-0.08749999999993463, 
-0.08333333333327175, 
-0.0645833333332746, 
-0.05833333333328028, 
0.07291666666671404, 
0.10000000000005116, 
0.12083333333337976, 
-0.10416666666661456, 
-0.074999999999946, 
-0.06249999999994316, 
-0.06249999999994316, 
0.03750000000005116, 
0.04791666666672256, 
0.07291666666672825, 
0.10000000000006537, 
0.10833333333340533, 
0.1166666666667453, 
-0.12499999999991473, 
-0.11874999999992042, 
-0.11458333333325754, 
-0.0083333333332547, 
0.010416666666742458, 
0.012500000000073896, 
0.045833333333405335, 
0.09375000000007105, 
0.1062500000000739, 
-0.09166666666659751, 
-0.02291666666660319, 
-0.00833333333326891, 
-0.002083333333274595, 
0.018750000000054, 
0.04791666666672256, 
-0.11249999999994031, 
-0.10833333333327744, 
-0.074999999999946, 
-0.07083333333328312, 
-0.02499999999994884, 
0.06666666666671972, 
0.10416666666671404, 
0.016666666666708352, 
0.08750000000004832, 
0.0916666666667112, 
0.09791666666670551, 
0.09791666666670551, 
0.0916666666667112, 
0.10625000000004547, 
0.10833333333337691, 
-0.10624999999996021, 
0.0916666666667112, 
-0.0958333333332888, 
0.03750000000005116, 
0.112500000000054, 
-0.018749999999940314, 
0.08958333333339397, 
0.004166666666733931, 
0.004166666666733931, 
0.05000000000006821, 
0.09583333333340249, 
-0.07083333333326891, 
-0.029166666666597507, 
-0.01041666666660035, 
0.014583333333405335, 
0.018750000000068212, 
0.047916666666736774, 
0.09166666666673962, 
0.11041666666673677, 
-0.045833333333263226, 
0.06875000000006537, 
0.07083333333339681, 
0.07083333333339681, 
0.05625000000006253, 
0.10208333333339681, 
0.11250000000006821, 
-0.05833333333326607, 
0.058333333333393966, 
0.10000000000006537, 
-0.029166666666597507, 
0.02291666666673109, 
0.060416666666725405, 
-0.07708333333327744, 
0.014583333333391124, 
0.07083333333339681, 
0.08333333333339965, 
0.11458333333339965, 
-0.02291666666660319, 
0.06666666666673393, 
-0.049999999999926104, 
0.00833333333341102, 
0.02083333333341386, 
0.11250000000008242, 
-0.04166666666658614, 
-0.0020833333332461734, 
0.00833333333342523, 
0.010416666666756669, 
0.027083333333422388, 
-0.12083333333323765, 
-0.1083333333332348, 
-0.03749999999989484, 
0.10833333333343376, 
-0.07916666666656624, 
-0.031249999999900524, 
0.02500000000010516, 
0.068750000000108, 
0.100000000000108, 
0.06666666666677656, 
-0.12499999999988631, 
-0.09583333333321775, 
-0.06249999999988631, 
-0.02083333333321491, 
0.018750000000125056, 
0.04791666666679362, 
-0.060416666666540664, 
-0.024999999999877787, 
-0.12083333333320923, 
-0.10208333333321207, 
0.09583333333345934, 
-0.07499999999987494, 
-0.004166666666534979, 
0.05625000000013358, 
0.0937500000001279, 
-0.11249999999986926, 
-0.09583333333320354, 
-0.039583333333197857, 
0.01250000000013074, 
0.014583333333462178, 
-0.03749999999986642, 
0.0833333333334707, 
-0.1041666666665293, 
-0.024999999999863576, 
1.4210854715202004e-13, 
0.018750000000139266, 
-0.022916666666532137, 
0.04375000000013074, 
0.050000000000125056, 
0.09166666666679646, 
0.10625000000013074, 
-0.11666666666653214, 
-0.09166666666652645, 
-0.08124999999985505, 
-0.022916666666517926, 
-0.008333333333183646, 
0.01250000000014495, 
0.050000000000139266, 
0.11875000000013358, 
-0.11666666666653214, 
-0.08749999999986358, 
-0.03749999999986642, 
0.052083333333470705, 
0.0833333333334707, 
-0.09999999999986642, 
-0.01874999999986926, 
-0.09583333333320354, 
-0.0937499999998721, 
-0.03749999999986642, 
-0.01666666666653782, 
0.052083333333456494, 
0.11666666666678793, 
0.006250000000122213, 
0.0625000000001279, 
0.006250000000122213, 
0.03958333333345365, 
0.04375000000011653, 
0.04583333333344797, 
0.022916666666787933, 
0.07500000000011653, 
0.09791666666677656, 
0.10208333333343944, 
-0.03958333333322628, 
-0.031249999999886313, 
-0.014583333333220594, 
0.012500000000116529, 
0.04166666666678509, 
0.05625000000011937, 
0.06041666666678225, 
0.07291666666678509, 
-0.06458333333321775, 
0.047916666666779406, 
0.08541666666677372, 
-0.07499999999988916, 
-0.03541666666654919, 
-0.031249999999886313, 
-0.024999999999891998, 
0.068750000000108, 
0.07500000000010232, 
0.08333333333344228, 
-0.07499999999988916, 
-0.09791666666654919, 
-0.05416666666654635, 
-0.01874999999988347, 
-0.012499999999889155, 
-0.03541666666654919, 
0.0020833333334451254, 
0.008333333333439441, 
0.012500000000102318, 
0.04166666666677088, 
9.947598300641403e-14, 
0.050000000000096634, 
0.06666666666676235, 
0.08125000000009663, 
0.08333333333342807, 
-0.11041666666656624, 
-0.08333333333322912, 
-0.07916666666656624, 
-0.07291666666657193, 
-0.010416666666571928, 
0.033333333333430915, 
-0.014583333333234805, 
9.947598300641403e-14, 
0.020833333333428072, 
0.033333333333430915, 
-0.012499999999903366, 
0.012500000000102318, 
0.07500000000010232, 
0.08125000000009663, 
0.11458333333342807, 
0.11875000000009095, 
0.010416666666756669, 
0.02500000000009095, 
0.02500000000009095, 
0.04166666666675667, 
-0.029166666666583296, 
-0.029166666666583296, 
0.0020833333334167037, 
0.00833333333341102, 
-0.07499999999991758, 
-0.06874999999992326, 
-0.06666666666659182, 
-0.062499999999928946, 
-0.06041666666659751, 
-0.12499999999992895, 
-0.11458333333325754, 
-0.1124999999999261, 
-0.10624999999993179, 
-0.10208333333326891, 
-0.03749999999993747, 
-0.035416666666606034, 
-0.033333333333274595, 
-0.031249999999943157, 
-0.04583333333327744, 
-0.03749999999993747, 
-0.03749999999993747, 
-0.035416666666606034, 
-0.029166666666611718, 
-0.02499999999994884, 
0.10416666666671404, 
-0.07916666666662309, 
-0.06666666666662024, 
-0.06249999999995737, 
-0.0541666666666174, 
-0.0541666666666174, 
-0.02708333333328028, 
0.09375000000005684, 
0.112500000000054, 
-0.12083333333328028, 
-0.10833333333327744, 
-0.0958333333332746, 
-0.07291666666661456, 
-0.07083333333328312, 
0.081250000000054, 
0.0916666666667254, 
-0.03958333333326891, 
-0.031249999999928946, 
-0.004166666666591823, 
0.08333333333341386, 
0.0854166666667453, 
0.08958333333340818, 
0.09375000000007105, 
0.10208333333341102, 
0.10416666666674246, 
-0.09583333333326038, 
-0.11666666666658898, 
-0.11458333333325754, 
-0.1124999999999261, 
-0.10833333333326323, 
-0.10416666666660035, 
-0.10208333333326891, 
-0.09791666666660603, 
-0.09791666666660603, 
-0.07083333333326891, 
0.03750000000006537, 
-0.012499999999931788, 
0.00625000000006537, 
0.03333333333340249, 
0.03958333333339681, 
0.04166666666672825, 
0.043750000000059686, 
-0.043749999999946, 
0.09791666666671972, 
-0.03958333333328312, 
0.081250000000054, 
0.08333333333338544, 
-0.014583333333277437, 
-0.01041666666661456, 
0.11875000000004832, 
-0.11249999999995453, 
0.012500000000045475, 
0.016666666666708352, 
0.11875000000004832, 
-0.1166666666666174, 
-0.1166666666666174, 
-0.11458333333328596, 
-0.11041666666662309, 
-0.10833333333329165, 
-0.09791666666662024, 
-0.09791666666662024, 
-0.09166666666662593, 
-0.08958333333329449, 
-0.08749999999996305, 
-0.08333333333330017, 
-0.04374999999996021, 
-0.008333333333297333, 
0.0875000000000341, 
-0.10833333333330586, 
0.05208333333335702, 
0.058333333333351334, 
0.058333333333351334, 
0.06250000000001421, 
0.06458333333334565, 
0.07291666666668561, 
0.11250000000002558, 
-0.016666666666637298, 
0.10208333333336839, 
-0.10833333333329165, 
-0.10624999999996021, 
-0.01249999999996021, 
-0.12291666666662593, 
4.263256414560601e-14, 
0.03125000000004263, 
0.05416666666670267, 
0.07291666666669983, 
0.08541666666670267, 
-0.09374999999995737, 
0.0395833333333826, 
-0.07916666666662309, 
0.06250000000004263, 
0.07291666666671404, 
0.09583333333337407, 
-0.04166666666662877, 
0.08958333333336554, 
0.02083333333337123, 
0.02083333333337123, 
0.03958333333336839, 
0.05208333333337123, 
0.07083333333336839, 
-0.07708333333329165, 
-0.008333333333297333, 
0.12083333333336554, 
0.07500000000003126, 
0.0770833333333627, 
0.0770833333333627, 
0.07916666666669414, 
0.09166666666669698, 
0.09375000000002842, 
-0.08333333333330017, 
0.07500000000003126, 
-0.02916666666664014, 
0.1187500000000199, 
-0.1208333333333087, 
-0.11458333333331439, 
-0.10833333333332007, 
-0.0999999999999801, 
-0.0895833333333087, 
-0.08333333333331439, 
-0.01458333333332007, 
0.10416666666668561, 
0.05208333333335702, 
0.05416666666668846, 
0.05416666666668846, 
0.05416666666668846, 
0.0666666666666913, 
0.08125000000002558, 
-0.07708333333330586, 
0.09583333333335986, 
-0.09791666666663446, 
-0.09583333333330302, 
-0.0895833333333087, 
-0.08749999999997726, 
-0.08333333333331439, 
-0.08333333333331439, 
-0.054166666666645824, 
-0.010416666666642982, 
-0.11874999999997726, 
-0.08749999999997726, 
-0.0687499999999801, 
-0.01458333333332007, 
-0.006249999999980105, 
0.0020833333333598603, 
0.0875000000000199, 
-0.06458333333331723, 
-0.09583333333331723, 
0.06041666666668277, 
0.08333333333334281, 
0.08958333333333712, 
0.10000000000000853, 
0.11250000000001137, 
-0.08958333333332291, 
0.04791666666667993, 
-0.04166666666665719, 
0.10833333333334849, 
-0.11041666666665151, 
0.07500000000001705, 
0.039583333333354176, 
0.03125000000001421, 
0.11041666666667993, 
-0.11666666666666003, 
-0.11249999999999716, 
-0.10833333333333428, 
-0.08124999999999716, 
-0.06458333333333144, 
-0.039583333333325754, 
0.02916666666666856, 
0.052083333333328596, 
0.10416666666665719, 
0.07916666666665151, 
0.11666666666664582, 
-0.06458333333335986, 
-0.04791666666669414, 
