0.0, 
0.054166666666666696, 
-0.11250000000000071, 
-0.09583333333333144, 
-0.11874999999999858, 
-0.06874999999999787, 
0.10833333333333428, 
0.1145833333333357, 
0.0020833333333349913, 
0.02708333333333357, 
0.02916666666666856, 
0.03333333333333499, 
0.01458333333333428, 
0.03333333333333499, 
0.04374999999999929, 
0.06041666666666856, 
0.10000000000000142, 
0.10416666666666785, 
0.03125, 
0.04166666666666785, 
-0.03750000000000142, 
-0.01249999999999929, 
0.06666666666666643, 
0.07916666666666572, 
-0.10624999999999929, 
-0.06875000000000142, 
0.09375, 
-0.12291666666666856, 
0.03541666666666643, 
0.08124999999999716, 
0.09999999999999787, 
0.10624999999999929, 
-0.07708333333333428, 
-0.06458333333333499, 
0.07916666666666572, 
0.08749999999999858, 
-0.07916666666666927, 
-0.027083333333337123, 
0.07916666666666217, 
-0.12083333333333712, 
0.004166666666662877, 
0.0416666666666643, 
-0.08750000000000213, 
-0.06458333333333499, 
0.09166666666666501, 
-0.11666666666666714, 
0.05416666666666714, 
0.10416666666666785, 
-0.11249999999999716, 
-0.08333333333333215, 
-0.08124999999999716, 
-0.018749999999997158, 
0.06250000000000355, 
0.08125000000000426, 
0.11250000000000426, 
-0.08958333333333002, 
0.10833333333333783, 
-0.07291666666666075, 
0.0750000000000064, 
0.09583333333333854, 
0.11875000000000568, 
-0.09166666666666146, 
0.06875000000000497, 
0.08750000000000568, 
-0.12291666666666146, 
-0.07708333333332718, 
-0.058333333333326465, 
-0.008333333333325754, 
-0.062499999999992895, 
0.08541666666667425, 
0.08541666666667425, 
0.11666666666667425, 
-0.09583333333332433, 
-0.11666666666665648, 
-0.09791666666665577, 
-0.03541666666665577, 
-0.027083333333322912, 
0.08958333333334423, 
0.10208333333334352, 
-0.08124999999999005, 
-0.07291666666665719, 
-0.05833333333332291, 
-0.05624999999998792, 
-0.0395833333333222, 
-0.031249999999989342, 
-0.004166666666655772, 
-0.07708333333332362, 
-0.056249999999991473, 
-0.05416666666665648, 
-0.0395833333333222, 
-0.0708333333333222, 
-0.010416666666657193, 
-0.008333333333322201, 
0.09166666666667922, 
0.09166666666667922, 
0.09375000000001421, 
0.10000000000001563, 
0.10625000000001705, 
0.056250000000019895, 
0.07083333333335418, 
0.08958333333335133, 
0.09375000000002132, 
-0.08749999999997726, 
-0.010416666666642982, 
0.008333333333354176, 
0.06250000000002132, 
-0.06666666666664867, 
-0.024999999999984368, 
0.11250000000001847, 
-0.1208333333333158, 
0.014583333333348492, 
0.03125000000001421, 
0.03541666666668419, 
0.010416666666685614, 
0.07083333333335418, 
0.08125000000001847, 
-0.04791666666665151, 
-0.02291666666665293, 
-0.012499999999988631, 
-0.002083333333324333, 
0.0062500000000085265, 
0.05833333333334423, 
0.07083333333334707, 
0.07500000000001705, 
0.0875000000000199, 
0.11666666666668846, 
-0.11458333333331439, 
-0.09791666666664867, 
-0.09791666666664867, 
0.058333333333351334, 
0.06458333333335275, 
0.07083333333335418, 
-0.0479166666666444, 
-0.014583333333312964, 
0.027083333333351334, 
0.029166666666682772, 
0.04375000000001705, 
0.056250000000019895, 
-0.045833333333312964, 
-0.037499999999980105, 
-0.09166666666664725, 
-0.08333333333331439, 
-0.062499999999978684, 
2.1316282072803006e-14, 
0.010416666666685614, 
0.020833333333349913, 
0.07916666666667993, 
0.09583333333334565, 
0.09791666666667709, 
0.10833333333334139, 
0.11666666666667425, 
-0.07291666666665719, 
-0.04999999999999005, 
-0.04583333333332007, 
-0.04374999999998863, 
-0.07916666666665861, 
-0.07916666666665861, 
-0.06458333333332433, 
-0.062499999999992895, 
0.014583333333341386, 
0.03541666666667709, 
0.04166666666667851, 
-0.03124999999998579, 
-0.012499999999988631, 
0.10833333333334139, 
0.10833333333334139, 
0.11875000000000568, 
-0.09791666666666288, 
-0.03958333333333286, 
-0.010416666666664298, 
-0.04374999999999574, 
-0.010416666666664298, 
0.02916666666666856, 
0.05624999999999858, 
0.0625, 
0.05416666666666714, 
0.06666666666666998, 
0.07916666666667282, 
0.09583333333333854, 
